night_utc,bench,run_id,run_number,head_sha,n_samples,complete,median_ns,mean_ns,min_ns,max_ns,stdev_ns,cv_pct,median_ns_steady,mean_ns_steady,samples_ns
2026-08-10,BenchmarkScanDirHierarchical_1000,31355369237,110,9281424d94ee,6,True,48798064.5,48880878.0,48293707.0,49577922.0,453774.02708528837,0.928326261008013,48741258.0,48886079.4,48854871;49577922;48611106;48293707;48741258;49206404
2026-08-11,BenchmarkScanDirHierarchical_1000,31457798282,111,b016f77eed8b,6,True,48152768.0,48343883.166666664,47651382.0,49265710.0,751264.0342578411,1.5540001858515187,48493893.0,48481902.4,47653787;47811643;49265710;49186884;47651382;48493893
2026-08-12,BenchmarkScanDirHierarchical_1000,31564103354,112,2e61b20a7f94,6,True,47864976.5,47899502.333333336,47460734.0,48292991.0,314717.2570817601,0.6570365906761163,47863881.0,47906188.4,47866072;47863881;47693076;48292991;47460734;48220260
2026-08-13,BenchmarkScanDirHierarchical_1000,31668058000,113,72fdaf56f88e,6,True,50245243.5,50215446.0,49785062.0,50650861.0,338643.12286003976,0.6743803945503934,50330229.0,50226483.6,50160258;50650861;49882908;50483358;49785062;50330229
2026-07-15,BenchmarkScanDirHierarchical_MixedMode_500flat_500hier,29391343044,84,b2e12fd539a9,6,True,32620816.0,32696600.833333332,32426191.0,33134773.0,270166.1095144368,0.8262819456113294,32716782.0,32735582.0,32501695;32524850;32716782;32426191;32875314;33134773
2026-07-16,BenchmarkScanDirHierarchical_MixedMode_500flat_500hier,29474168829,85,1b56e4766171,6,True,24422460.5,24373128.333333332,23784202.0,25141709.0,512567.7576920603,2.1030035647539718,24326392.0,24219412.2,25141709;23837723;24326392;24630215;24518529;23784202
2026-07-17,BenchmarkScanDirHierarchical_MixedMode_500flat_500hier,29557674838,86,ebbf8136e377,6,True,31752408.5,31736566.833333332,31502031.0,31948923.0,146213.1730008164,0.46070885287833585,31756811.0,31748655.8,31676122;31756811;31948923;31748006;31502031;31787508
2026-07-18,BenchmarkScanDirHierarchical_MixedMode_500flat_500hier,29632027547,87,32f28b3bc13b,6,True,32454157.5,32422263.5,32216792.0,32539949.0,120616.56151084726,0.3720177078656068,32414655.0,32407984.2,32493660;32414655;32359329;32509196;32216792;32539949
2026-07-19,BenchmarkScanDirHierarchical_MixedMode_500flat_500hier,29675300289,88,ba07b7d9cc7c,6,True,23784585.5,23794710.666666668,23716040.0,23899047.0,75569.49310050099,0.3175894599397846,23828610.0,23805540.6,23740561;23731247;23899047;23852759;23828610;23716040
2026-07-20,BenchmarkScanDirHierarchical_MixedMode_500flat_500hier,29720864620,89,4ecc0bdee32c,6,True,30739227.0,30766124.333333332,30635307.0,30893137.0,100511.81738813933,0.32669638950669044,30754132.0,30792287.8,30635307;30893137;30877742;30712106;30754132;30724322
2026-07-21,BenchmarkScanDirHierarchical_MixedMode_500flat_500hier,29804773784,90,c4be2b8fc37b,6,True,32265710.5,32212975.166666668,31768631.0,32457673.0,262499.11611235316,0.8148862834128464,32380310.0,32301844.0,31768631;32380310;32457673;32100458;32419668;32151111
2026-07-22,BenchmarkScanDirHierarchical_MixedMode_500flat_500hier,29894506183,91,7f8dd633fef2,6,True,31848359.0,31921136.833333332,31656730.0,32434695.0,295730.244174935,0.9264402007954854,31867488.0,31974018.2,31656730;31867488;31660847;31829230;32434695;32077831
2026-07-23,BenchmarkScanDirHierarchical_MixedMode_500flat_500hier,29983092381,92,7f8dd633fef2,6,True,36055719.5,36110301.333333336,35787206.0,36496632.0,241460.26812017473,0.6686741987868245,36027097.0,36081533.4,36254141;36012390;36084342;36027097;36496632;35787206
2026-07-24,BenchmarkScanDirHierarchical_MixedMode_500flat_500hier,30070185243,93,fc45276a5875,6,True,32066929.0,32023826.166666668,31568994.0,32317544.0,260053.23844275938,0.8120617351884286,31986295.0,31999078.8,32147563;32174132;32317544;31986295;31948429;31568994
2026-07-25,BenchmarkScanDirHierarchical_MixedMode_500flat_500hier,30146064925,94,ad341574f17c,6,True,24125267.0,24136034.333333332,24034770.0,24254453.0,92761.16879743736,0.38432647019120514,24101559.0,24112350.6,24254453;24034770;24148975;24045004;24101559;24231445
2026-07-26,BenchmarkScanDirHierarchical_MixedMode_500flat_500hier,30190111835,95,77bd8c285826,6,True,31842231.0,31848181.833333332,31556827.0,32145211.0,197738.10475618165,0.6208772161342743,31820884.0,31845102.6,31863578;31954703;32145211;31556827;31820884;31747888
2026-07-27,BenchmarkScanDirHierarchical_MixedMode_500flat_500hier,30242446630,96,e9a7d92b5748,6,True,20328908.0,20429335.666666668,20002528.0,21074244.0,375001.94890409126,1.8356052052928946,20404500.0,20464539.6,20253316;20002528;21074244;20612171;20404500;20229255
2026-07-28,BenchmarkScanDirHierarchical_MixedMode_500flat_500hier,30332309478,97,ebb934f0a1f5,6,True,24490686.0,24496702.166666668,24241684.0,24777332.0,182643.7058827012,0.7455848735885334,24543762.0,24547705.8,24241684;24397156;24437610;24582669;24543762;24777332
2026-07-29,BenchmarkScanDirHierarchical_MixedMode_500flat_500hier,30425942883,98,9ed59fa5e798,6,True,33527073.5,33567312.0,33170705.0,34005051.0,329710.0456146279,0.9822354724579313,33702317.0,33646633.4,33170705;33702317;33332821;33351830;33841148;34005051
2026-07-30,BenchmarkScanDirHierarchical_MixedMode_500flat_500hier,30516919622,99,c66889742b5b,6,True,31658879.5,31667506.0,31465960.0,31847655.0,150823.72762135274,0.4762728319096323,31710576.0,31689879.8,31555637;31847655;31818025;31607183;31465960;31710576
2026-07-31,BenchmarkScanDirHierarchical_MixedMode_500flat_500hier,30608283570,100,aa4992f30ef1,6,True,31540044.0,31571205.5,31509517.0,31708734.0,75292.87368337059,0.23848590033526146,31527350.0,31574899.0,31552738;31708734;31527350;31524013;31509517;31604881
2026-08-01,BenchmarkScanDirHierarchical_MixedMode_500flat_500hier,30686527891,101,6bd778b67838,6,True,24859156.5,24898139.333333332,24817439.0,25024477.0,82764.82034938919,0.3324136765456391,24858636.0,24882089.4,24978389;24859677;24850218;25024477;24817439;24858636
2026-08-02,BenchmarkScanDirHierarchical_MixedMode_500flat_500hier,30734783622,102,b57ea62c0133,6,True,32352857.0,32337194.0,32235032.0,32374492.0,51751.08714606873,0.1600358000946796,32350160.0,32330693.6,32369696;32235032;32338230;32350160;32374492;32355554
2026-08-03,BenchmarkScanDirHierarchical_MixedMode_500flat_500hier,30789482964,103,41368040dd24,6,True,31128615.0,31098942.5,30890808.0,31269354.0,163017.2521173756,0.5241890527865236,31212730.0,31140569.4,30890808;31212730;31269354;31044500;31237074;30939189
2026-08-04,BenchmarkScanDirHierarchical_MixedMode_500flat_500hier,30881460004,104,90e6e2f3fd9e,6,True,31912089.5,31905572.333333332,31820788.0,31974521.0,50796.43783442562,0.1592086714625585,31906144.0,31901293.4,31926967;31918035;31906144;31886979;31974521;31820788
2026-08-05,BenchmarkScanDirHierarchical_MixedMode_500flat_500hier,30978778938,105,7413b57e0e82,6,True,31460551.0,31498660.666666668,31378915.0,31664238.0,108064.52490742125,0.3430765709406181,31447083.0,31479556.0,31594184;31664238;31447083;31378915;31474019;31433525
2026-08-06,BenchmarkScanDirHierarchical_MixedMode_500flat_500hier,31074843308,106,b115e1519df6,6,True,33656531.5,33669573.666666664,33279950.0,34035359.0,269743.52635247185,0.8011492186475816,33765129.0,33747498.4,33279950;33765129;33531702;33547934;34035359;33857368
2026-08-07,BenchmarkScanDirHierarchical_MixedMode_500flat_500hier,31148621511,107,f85bfc3ea8b8,6,True,31770394.0,31942761.833333332,31544922.0,32835732.0,496550.2017437579,1.5544999030910072,31629637.0,31764167.8,32835732;32156340;31911151;31544922;31629637;31578789
2026-08-08,BenchmarkScanDirHierarchical_MixedMode_500flat_500hier,31238698860,108,f85bfc3ea8b8,6,True,32828218.0,32917873.0,32708053.0,33364017.0,244076.90419455915,0.7414722822296542,32786373.0,32828644.2,33364017;32708053;32786373;33018972;32759760;32870063
2026-08-09,BenchmarkScanDirHierarchical_MixedMode_500flat_500hier,31294075244,109,257b30dba613,6,True,32121016.0,32099286.666666668,31890077.0,32245974.0,159029.76571531087,0.4954308404630514,32233599.0,32117457.4,32008433;32240520;32233599;31890077;31977117;32245974
2026-08-10,BenchmarkScanDirHierarchical_MixedMode_500flat_500hier,31355369237,110,9281424d94ee,6,True,33412881.0,33407635.833333332,33287629.0,33571686.0,109288.42061337818,0.32713605104714666,33434705.0,33430928.0,33291175;33287629;33469563;33434705;33571686;33391057
2026-08-11,BenchmarkScanDirHierarchical_MixedMode_500flat_500hier,31457798282,111,b016f77eed8b,6,True,34849763.0,35267216.166666664,34494277.0,37085652.0,1003348.1803887256,2.844988319029998,34802073.0,35341168.8,34897453;34802073;34494277;37085652;35775980;34547862
2026-08-12,BenchmarkScanDirHierarchical_MixedMode_500flat_500hier,31564103354,112,2e61b20a7f94,6,True,32708463.0,32642592.0,32289543.0,32895685.0,252823.39077229385,0.7745199608299913,32796996.0,32691822.6,32396439;32289543;32796996;32856959;32895685;32619930
2026-08-13,BenchmarkScanDirHierarchical_MixedMode_500flat_500hier,31668058000,113,72fdaf56f88e,6,True,32837343.5,32969115.166666668,32712094.0,33376349.0,289228.2533165919,0.8772702932865343,32809194.0,32904185.2,33293765;33376349;32865493;32712094;32757796;32809194
2026-07-15,BenchmarkScanFromConfigSource_1000_InMemory,29391343044,84,b2e12fd539a9,6,True,11221940.5,11209890.0,11152178.0,11247987.0,33840.97026977802,0.30188494507776636,11224205.0,11221432.4,11152178;11225441;11189853;11247987;11224205;11219676
2026-07-16,BenchmarkScanFromConfigSource_1000_InMemory,29474168829,85,1b56e4766171,6,True,10339682.0,10337114.333333334,10218557.0,10501352.0,99147.52173537505,0.9591411929696987,10358385.0,10360825.8,10218557;10320979;10367012;10501352;10358385;10256401
2026-07-17,BenchmarkScanFromConfigSource_1000_InMemory,29557674838,86,ebbf8136e377,6,True,10945576.5,10938187.5,10881996.0,10984870.0,42927.99658381462,0.39245987128868126,10929265.0,10930686.8,10975691;10895415;10929265;10881996;10984870;10961888
2026-07-18,BenchmarkScanFromConfigSource_1000_InMemory,29632027547,87,32f28b3bc13b,6,True,10951355.0,10934064.5,10856658.0,11008323.0,62926.05931011412,0.5755047385179969,10946439.0,10925247.8,10978148;10858548;10856658;10946439;11008323;10956271
2026-07-19,BenchmarkScanFromConfigSource_1000_InMemory,29675300289,88,ba07b7d9cc7c,6,True,10104596.0,10110358.0,10068162.0,10183117.0,42979.100469879544,0.42509968954491567,10100138.0,10106139.4,10131451;10109054;10068162;10070226;10100138;10183117
2026-07-20,BenchmarkScanFromConfigSource_1000_InMemory,29720864620,89,4ecc0bdee32c,6,True,10656141.0,10657619.166666666,10611561.0,10710166.0,46573.59277280063,0.43699809539513906,10622984.0,10651283.4,10689298;10699175;10611561;10622984;10710166;10612531
2026-07-21,BenchmarkScanFromConfigSource_1000_InMemory,29804773784,90,c4be2b8fc37b,6,True,10765113.0,10769964.0,10749242.0,10796588.0,19631.81726687573,0.182283035178908,10765127.0,10770937.0,10765099;10749242;10752700;10791028;10765127;10796588
2026-07-22,BenchmarkScanFromConfigSource_1000_InMemory,29894506183,91,7f8dd633fef2,6,True,11217290.5,11272874.0,11091284.0,11682680.0,211998.4934087976,1.8806073181408538,11230893.0,11286711.2,11203688;11091284;11682680;11142233;11286466;11230893
2026-07-23,BenchmarkScanFromConfigSource_1000_InMemory,29983092381,92,7f8dd633fef2,6,True,12437568.5,12510245.166666666,12354580.0,12870197.0,190167.37806828663,1.520093135944165,12412265.0,12438254.8,12870197;12412265;12462872;12562755;12398802;12354580
2026-07-24,BenchmarkScanFromConfigSource_1000_InMemory,30070185243,93,fc45276a5875,6,True,11071693.5,11075231.333333334,11011649.0,11164311.0,59776.398682646206,0.5397304749990733,11052739.0,11067098.6,11115895;11016146;11090648;11052739;11011649;11164311
2026-07-25,BenchmarkScanFromConfigSource_1000_InMemory,30146064925,94,ad341574f17c,6,True,7745342.0,7748075.5,7712742.0,7780239.0,27514.218918588256,0.35511036151607267,7752221.0,7749998.0,7738463;7712742;7726362;7752221;7780239;7778426
2026-07-26,BenchmarkScanFromConfigSource_1000_InMemory,30190111835,95,77bd8c285826,6,True,10835456.5,10833801.666666666,10792350.0,10886138.0,36035.58551580183,0.33262179449597795,10835517.0,10841432.8,10795646;10886138;10835517;10792350;10857763;10835396
2026-07-27,BenchmarkScanFromConfigSource_1000_InMemory,30242446630,96,e9a7d92b5748,6,True,9183762.5,9180722.833333334,9028002.0,9331691.0,131646.91854109865,1.4339493842806745,9108296.0,9165021.6,9259229;9057892;9028002;9299227;9331691;9108296
2026-07-28,BenchmarkScanFromConfigSource_1000_InMemory,30332309478,97,ebb934f0a1f5,6,True,10245681.0,10255239.666666666,10199814.0,10319646.0,56015.20859790372,0.5462106242136294,10273071.0,10262629.4,10218291;10202283;10199814;10273071;10319646;10318333
2026-07-29,BenchmarkScanFromConfigSource_1000_InMemory,30425942883,98,9ed59fa5e798,6,True,10959687.0,10960573.5,10864451.0,11061473.0,93406.59931664358,0.8522054007177963,11034267.0,10977043.8,10878222;10864451;11039921;11034267;11061473;10885107
2026-07-30,BenchmarkScanFromConfigSource_1000_InMemory,30516919622,99,c66889742b5b,6,True,11000054.5,11112522.666666666,10817481.0,11747876.0,349017.5159442097,3.1407586415200686,11060597.0,11163824.0,10856016;10939512;11253654;11747876;11060597;10817481
2026-07-31,BenchmarkScanFromConfigSource_1000_InMemory,30608283570,100,aa4992f30ef1,6,True,10891515.0,10882324.833333334,10831218.0,10914597.0,30525.450957629877,0.2805048684462005,10899107.0,10892546.2,10831218;10883923;10899107;10914597;10863561;10901543
2026-08-01,BenchmarkScanFromConfigSource_1000_InMemory,30686527891,101,6bd778b67838,6,True,7742054.5,7744115.5,7726632.0,7777255.0,18560.014857213882,0.2396660387776226,7745894.0,7747612.2,7726632;7745894;7738215;7748692;7777255;7728005
2026-08-02,BenchmarkScanFromConfigSource_1000_InMemory,30734783622,102,b57ea62c0133,6,True,10950181.5,10958466.666666666,10896320.0,11044780.0,51707.68964735,0.47185150277122107,10961287.0,10964959.4,10926003;11044780;10983334;10961287;10896320;10939076
2026-08-03,BenchmarkScanFromConfigSource_1000_InMemory,30789482964,103,41368040dd24,6,True,10629457.0,10627318.333333334,10498246.0,10780776.0,119821.6388348393,1.127487058132156,10556188.0,10596626.8,10780776;10702726;10556188;10511941;10714033;10498246
2026-08-04,BenchmarkScanFromConfigSource_1000_InMemory,30881460004,104,90e6e2f3fd9e,6,True,10897572.0,10888829.666666666,10826366.0,10949511.0,41841.423487575885,0.38426006070847607,10897814.0,10894626.8,10859844;10826366;10949511;10897814;10897330;10902113
2026-08-05,BenchmarkScanFromConfigSource_1000_InMemory,30978778938,105,7413b57e0e82,6,True,10832172.0,10827973.0,10765803.0,10872441.0,38842.97069483744,0.35872799733465754,10813082.0,10819079.4,10872441;10765803;10811483;10813082;10851262;10853767
2026-08-06,BenchmarkScanFromConfigSource_1000_InMemory,31074843308,106,b115e1519df6,6,True,10986757.5,11011021.833333334,10905224.0,11151064.0,99513.54452016403,0.903763029684581,10959357.0,10991744.8,11107407;11151064;11014158;10928921;10959357;10905224
2026-08-07,BenchmarkScanFromConfigSource_1000_InMemory,31148621511,107,f85bfc3ea8b8,6,True,10915485.0,10914223.833333334,10856824.0,10994257.0,54510.79780893568,0.49944731426941447,10888737.0,10908485.2,10942917;10888737;10942233;10856824;10860375;10994257
2026-08-08,BenchmarkScanFromConfigSource_1000_InMemory,31238698860,108,f85bfc3ea8b8,6,True,10105461.0,10188836.166666666,10089601.0,10601086.0,202615.881060115,1.9886067235331935,10108813.0,10206181.6,10102109;10089601;10108813;10095131;10601086;10136277
2026-08-09,BenchmarkScanFromConfigSource_1000_InMemory,31294075244,109,257b30dba613,6,True,10822457.5,10811837.333333334,10754858.0,10850780.0,39496.868127316964,0.365311342647993,10814500.0,10804048.8,10850780;10754858;10830415;10846838;10773633;10814500
2026-08-10,BenchmarkScanFromConfigSource_1000_InMemory,31355369237,110,9281424d94ee,6,True,10156209.0,10185426.0,10110964.0,10314976.0,75041.7135918417,0.7367557684071506,10152595.0,10190546.6,10159823;10314976;10232318;10110964;10152595;10141880
2026-08-11,BenchmarkScanFromConfigSource_1000_InMemory,31457798282,111,b016f77eed8b,6,True,10459707.5,10446638.333333334,10202700.0,10708886.0,169023.60715434595,1.6179712722993593,10480286.0,10466824.0,10345710;10439129;10202700;10503119;10480286;10708886
2026-08-12,BenchmarkScanFromConfigSource_1000_InMemory,31564103354,112,2e61b20a7f94,6,True,10151969.0,10172198.666666666,10105052.0,10283670.0,63355.87733325667,0.6228336607391272,10139121.0,10173675.0,10164817;10139121;10138808;10283670;10105052;10201724
2026-08-13,BenchmarkScanFromConfigSource_1000_InMemory,31668058000,113,72fdaf56f88e,6,True,10883417.0,10896383.833333334,10831975.0,10978356.0,51884.4580637272,0.47616217322490484,10881552.0,10888892.8,10933839;10881552;10867299;10885282;10831975;10978356
2026-07-15,BenchmarkSimulate_DeepChain_L4,29391343044,84,b2e12fd539a9,6,True,249198.5,248705.0,245668.0,251188.0,2516.980889875805,1.012034695673913,250491.0,249312.4,245668;246002;247906;250975;250491;251188
2026-07-16,BenchmarkSimulate_DeepChain_L4,29474168829,85,1b56e4766171,6,True,230649.0,230344.5,227719.0,232938.0,1827.144301909403,0.7932224567590731,230518.0,230257.4,230780;232938;227719;230518;231215;228897
2026-07-17,BenchmarkSimulate_DeepChain_L4,29557674838,86,ebbf8136e377,6,True,246091.5,246042.5,244532.0,247815.0,1127.6319878400045,0.45830780773240576,246312.0,246344.6,244532;247815;245243;246312;246482;245871
2026-07-18,BenchmarkSimulate_DeepChain_L4,29632027547,87,32f28b3bc13b,6,True,247093.0,247034.33333333334,246204.0,247909.0,563.0679059107051,0.22793103222252714,247113.0,247026.6,247073;246719;247909;247188;246204;247113
2026-07-19,BenchmarkSimulate_DeepChain_L4,29675300289,88,ba07b7d9cc7c,6,True,228153.5,228462.5,225871.0,230869.0,1901.1724540398748,0.8321595246659189,228725.0,228980.8,225871;230869;227582;227381;228725;230347
2026-07-20,BenchmarkSimulate_DeepChain_L4,29720864620,89,4ecc0bdee32c,6,True,240586.0,240762.5,239362.0,243305.0,1425.1928641415518,0.5919496865755887,240412.0,240254.0,243305;240760;239362;241173;240412;239563
2026-07-21,BenchmarkSimulate_DeepChain_L4,29804773784,90,c4be2b8fc37b,6,True,244414.0,245110.83333333334,243510.0,247303.0,1617.6116241751809,0.6599510932164079,244739.0,245315.2,244089;247303;246963;244061;244739;243510
2026-07-22,BenchmarkSimulate_DeepChain_L4,29894506183,91,7f8dd633fef2,6,True,250506.5,250187.5,248683.0,251188.0,1075.7889662940404,0.42999309169884203,250928.0,250488.4,248683;249132;251188;251109;250928;250085
2026-07-23,BenchmarkSimulate_DeepChain_L4,29983092381,92,7f8dd633fef2,6,True,269651.0,270092.1666666667,267790.0,272277.0,1659.9179999827302,0.6145746544479804,269551.0,269655.2,272277;271774;269751;269410;267790;269551
2026-07-24,BenchmarkSimulate_DeepChain_L4,30070185243,93,fc45276a5875,6,True,244849.5,246052.83333333334,243080.0,249609.0,2726.40007457942,1.1080547367182332,244785.0,246280.6,244914;244607;243080;244785;249609;249322
2026-07-25,BenchmarkSimulate_DeepChain_L4,30146064925,94,ad341574f17c,6,True,169410.0,169353.66666666666,168933.0,169694.0,325.6314890588235,0.1922789718511105,169513.0,169437.8,168933;169307;169014;169513;169694;169661
2026-07-26,BenchmarkSimulate_DeepChain_L4,30190111835,95,77bd8c285826,6,True,244818.5,244863.0,244483.0,245304.0,341.3297525853848,0.13939621444864467,244610.0,244774.8,245304;245153;244610;245027;244483;244601
2026-07-27,BenchmarkSimulate_DeepChain_L4,30242446630,96,e9a7d92b5748,6,True,209276.0,209703.16666666666,207616.0,212708.0,1828.4993209368897,0.8719464517402248,209190.0,209102.2,212708;209190;210886;208457;207616;209362
2026-07-28,BenchmarkSimulate_DeepChain_L4,30332309478,97,ebb934f0a1f5,6,True,233691.0,234008.0,232031.0,236538.0,2142.0752554473897,0.9153854806021118,232181.0,233769.4,235201;236032;232031;232181;236538;232065
2026-07-29,BenchmarkSimulate_DeepChain_L4,30425942883,98,9ed59fa5e798,6,True,249372.0,249586.66666666666,248908.0,251110.0,812.10188194996,0.32537871225090553,249402.0,249635.6,249342;251110;248969;249402;249789;248908
2026-07-30,BenchmarkSimulate_DeepChain_L4,30516919622,99,c66889742b5b,6,True,243364.0,244007.33333333334,241793.0,248749.0,2479.45104139337,1.0161379199231868,243841.0,244292.6,242581;243841;242887;241793;244193;248749
2026-07-31,BenchmarkSimulate_DeepChain_L4,30608283570,100,aa4992f30ef1,6,True,247410.0,247248.0,246007.0,248270.0,761.43522377153,0.3079641589705599,247478.0,247328.8,246844;246007;247547;247478;248270;247342
2026-08-01,BenchmarkSimulate_DeepChain_L4,30686527891,101,6bd778b67838,6,True,170966.5,171215.5,170738.0,172310.0,620.9495148560791,0.36267132056156076,171070.0,171311.0,170738;170863;172310;170738;171070;171574
2026-08-02,BenchmarkSimulate_DeepChain_L4,30734783622,102,b57ea62c0133,6,True,247954.5,248369.5,245548.0,252129.0,2733.2634523587367,1.1004827293040154,247890.0,248439.6,248019;245548;247890;245586;252129;251045
2026-08-03,BenchmarkSimulate_DeepChain_L4,30789482964,103,41368040dd24,6,True,242858.0,242693.83333333334,239998.0,245098.0,1654.9139453961545,0.6818936940697523,243080.0,242796.8,242179;243080;239998;242636;243172;245098
2026-08-04,BenchmarkSimulate_DeepChain_L4,30881460004,104,90e6e2f3fd9e,6,True,246232.0,246410.83333333334,245173.0,248237.0,1127.7179464150895,0.45765761641232877,246416.0,246658.4,245173;245479;247112;248237;246416;246048
2026-08-05,BenchmarkSimulate_DeepChain_L4,30978778938,105,7413b57e0e82,6,True,244705.0,244683.66666666666,244156.0,245598.0,522.0902859340199,0.21337357456117623,244674.0,244500.8,245598;244674;244156;244192;244746;244736
2026-08-06,BenchmarkSimulate_DeepChain_L4,31074843308,106,b115e1519df6,6,True,249333.0,249921.5,247966.0,252565.0,1983.5085832937552,0.7936526402465396,249532.0,250271.8,248170;252565;249532;247966;252162;249134
2026-08-07,BenchmarkSimulate_DeepChain_L4,31148621511,107,f85bfc3ea8b8,6,True,246206.5,246301.33333333334,245573.0,246953.0,559.8780819666606,0.22731427166451687,246099.0,246298.8,246314;246953;245573;246099;246952;245917
2026-08-08,BenchmarkSimulate_DeepChain_L4,31238698860,108,f85bfc3ea8b8,6,True,222110.5,222244.33333333334,221716.0,222907.0,490.58685945168435,0.2207421229120282,222126.0,222350.0,221716;222780;222907;222095;222126;221842
2026-08-09,BenchmarkSimulate_DeepChain_L4,31294075244,109,257b30dba613,6,True,244195.5,244124.33333333334,241792.0,246398.0,1708.8008270909359,0.6999715283431813,244956.0,244590.8,241792;245270;242895;243435;246398;244956
2026-08-10,BenchmarkSimulate_DeepChain_L4,31355369237,110,9281424d94ee,6,True,226253.5,225842.83333333334,223703.0,227345.0,1573.8024547784473,0.6968573815470998,225443.0,225542.4,227345;227064;224358;223703;227144;225443
2026-08-11,BenchmarkSimulate_DeepChain_L4,31457798282,111,b016f77eed8b,6,True,229965.5,230205.5,226599.0,233579.0,2393.4380083887695,1.0396962750189591,230016.0,230263.6,229915;230016;231955;226599;229169;233579
2026-08-12,BenchmarkSimulate_DeepChain_L4,31564103354,112,2e61b20a7f94,6,True,223077.0,223008.33333333334,221739.0,223874.0,810.8320829041403,0.3635882438940878,223457.0,223070.6,222697;222597;223686;223874;223457;221739
2026-08-13,BenchmarkSimulate_DeepChain_L4,31668058000,113,72fdaf56f88e,6,True,249402.0,251570.33333333334,247590.0,260043.0,4999.194121722687,1.9871954119084072,249462.0,252016.0,249342;247757;260043;255228;249462;247590
